font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
CALISTO,CALISTO MT,61442,0.400000,0,0.000000,34,21,48,36,20,20,1,1,1,1,1,1,74,149,220,255,255,255,173,78,43,90,185,199,1,1,1,1,1,1,48,192,248,166,64,64,64,159,237,255,255,255,255,93,1,1,1,1,1,97,246,255,166,5,1,1,1,1,64,248,255,255,255,57,1,1,1,1,15,192,255,255,29,1,1,1,1,1,1,135,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,29,123,255,255,255,104,86,86,86,86,10,1,29,255,255,255,57,1,1,213,220,239,255,255,255,237,234,234,234,140,3,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,57,166,255,255,255,145,50,1,1,1,1,50,145,255,255,255,166,57,1,213,251,255,255,255,255,255,246,189,1,1,189,246,255,255,255,255,255,251,213
CALISTO,CALISTO MT,61441,0.400000,0,0.000000,34,21,48,36,20,20,1,1,1,1,1,1,38,126,161,255,255,255,255,185,149,43,5,1,1,1,1,1,1,1,48,133,248,237,159,64,64,64,166,255,255,255,88,1,1,1,1,1,1,26,199,255,213,41,1,1,1,1,5,107,255,255,29,1,1,1,1,1,15,192,255,255,76,1,1,1,1,1,1,10,180,180,10,1,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,1,24,24,1,1,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,123,255,255,255,104,86,86,86,86,86,86,86,86,133,192,43,1,1,213,220,239,255,255,255,237,234,234,234,234,234,234,248,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,76,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,1,57,255,255,255,29,1,1,1,1,1,1,29,255,255,255,57,1,1,1,57,166,255,255,255,145,50,1,1,1,1,50,145,255,255,255,166,57,1,213,251,255,255,255,255,255,246,189,1,1,189,246,255,255,255,255,255,251,213
CALISTO,CALISTO MT,9674,0.400000,0,0.000000,34,22,48,29,20,20,1,1,1,1,1,1,1,18,124,255,255,124,18,1,1,1,1,1,1,1,1,1,1,1,1,1,9,156,255,190,190,255,156,9,1,1,1,1,1,1,1,1,1,1,1,1,115,255,233,14,14,233,255,115,1,1,1,1,1,1,1,1,1,1,1,83,238,229,53,1,1,53,229,238,83,1,1,1,1,1,1,1,1,1,37,234,245,88,1,1,1,1,88,245,234,37,1,1,1,1,1,1,1,24,226,235,44,1,1,1,1,1,1,44,235,226,24,1,1,1,1,1,21,179,241,88,1,1,1,1,1,1,1,1,88,241,179,21,1,1,1,14,225,255,124,1,1,1,1,1,1,1,1,1,1,124,255,225,14,1,20,183,255,162,12,1,1,1,1,1,1,1,1,1,1,12,162,255,183,20,153,255,204,20,1,1,1,1,1,1,1,1,1,1,1,1,20,204,255,153,153,255,204,20,1,1,1,1,1,1,1,1,1,1,1,1,20,204,255,153,20,183,255,162,12,1,1,1,1,1,1,1,1,1,1,12,162,255,183,20,1,14,225,255,124,1,1,1,1,1,1,1,1,1,1,124,255,225,14,1,1,1,21,179,241,88,1,1,1,1,1,1,1,1,88,241,179,21,1,1,1,1,1,24,226,235,44,1,1,1,1,1,1,44,235,226,24,1,1,1,1,1,1,1,37,234,234,25,1,1,1,1,25,234,234,37,1,1,1,1,1,1,1,1,1,83,238,229,53,1,1,53,229,238,83,1,1,1,1,1,1,1,1,1,1,1,115,255,233,14,14,233,255,115,1,1,1,1,1,1,1,1,1,1,1,1,9,156,255,190,190,255,156,9,1,1,1,1,1,1,1,1,1,1,1,1,1,18,124,255,255,124,18,1,1,1,1,1,1,1
CALISTO,CALISTO MT,8805,0.400000,0,0.000000,42,21,44,36,20,20,204,140,49,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,145,225,255,194,163,47,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,70,147,186,255,232,160,70,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,150,183,255,230,158,93,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,37,140,191,255,237,219,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,91,194,232,255,217,114,24,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,196,219,255,204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,173,201,255,217,1,1,1,1,1,1,1,1,1,1,1,1,73,171,209,255,225,137,47,21,1,1,1,1,1,1,1,1,13,116,168,232,250,243,140,24,16,1,1,1,1,1,1,1,1,24,127,165,255,243,181,116,26,1,1,1,1,1,1,1,1,16,47,124,163,255,240,183,93,42,1,1,1,1,1,1,1,1,1,1,122,209,255,209,186,70,47,1,1,1,1,1,1,1,1,1,1,1,1,1,214,163,73,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
CALISTO,CALISTO MT,8804,0.400000,0,0.000000,42,21,44,36,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,49,140,204,1,1,1,1,1,1,1,1,1,1,1,1,1,31,47,163,194,255,225,145,1,1,1,1,1,1,1,1,1,1,31,70,160,232,255,186,147,70,24,1,1,1,1,1,1,1,1,21,93,158,230,255,183,150,47,1,1,1,1,1,1,1,1,1,1,116,155,237,255,191,140,37,6,1,1,1,1,1,1,1,11,24,114,217,255,232,194,116,39,1,1,1,1,1,1,1,1,1,1,1,204,255,219,196,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,217,255,201,173,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,47,137,225,255,209,171,93,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,24,140,178,255,240,168,116,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,116,181,243,255,165,127,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,93,183,240,255,163,124,47,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,70,186,209,255,209,122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,73,163,214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
CALISTO,CALISTO MT,8800,0.400000,0,0.000000,36,21,56,36,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,92,255,201,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,247,255,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,162,255,158,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,255,255,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199,255,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,126,255,227,1,1,1,1,1,1,55,55,55,55,55,55,55,55,55,55,55,233,255,132,55,55,55,55,55,55,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,55,55,55,55,55,55,55,55,55,116,255,219,75,55,55,55,55,55,55,55,1,1,1,1,1,1,1,1,21,223,255,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120,255,223,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,219,255,61,1,1,1,1,1,1,1,1,1,219,219,219,219,219,219,219,227,255,255,219,219,219,219,219,219,219,219,219,219,146,146,146,146,146,146,193,255,243,146,146,146,146,146,146,146,146,146,146,146,1,1,1,1,1,1,227,255,126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,154,255,199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,255,255,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,158,255,162,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,90,255,247,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,201,255,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CALISTO,CALISTO MT,8776,0.400000,0,0.000000,48,25,25,35,20,20,1,15,81,255,255,255,110,52,1,1,1,1,1,1,1,1,1,1,1,146,1,132,255,255,255,255,255,255,103,73,1,1,1,1,1,1,1,1,15,190,66,241,234,103,103,146,255,255,255,226,132,1,1,1,1,1,1,1,37,168,110,197,44,1,1,15,52,168,255,255,248,205,117,1,1,1,1,1,154,110,139,37,1,1,1,1,1,1,1,175,241,255,255,255,110,52,52,226,219,1,212,22,1,1,1,1,1,1,1,1,110,154,255,255,255,255,255,255,161,1,146,1,1,1,1,1,1,1,1,1,1,1,103,146,255,255,255,124,30,1,30,1,1,1,1,1,1,1,1,1,1,1,1,15,52,52,52,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,52,52,52,15,1,1,1,1,1,1,1,1,1,1,1,8,52,1,30,124,255,255,255,146,103,1,1,1,1,1,1,1,1,1,1,37,255,1,161,255,255,255,255,255,255,154,22,1,1,1,1,1,1,1,1,124,255,88,248,255,139,52,52,197,255,255,212,175,1,1,1,1,1,1,1,183,139,110,241,59,1,1,1,1,1,205,248,255,255,52,37,1,1,22,110,255,110,168,183,1,1,1,1,1,1,1,132,168,255,255,212,103,103,168,255,241,66,255,95,1,1,1,1,1,1,1,1,15,103,255,255,255,255,255,255,132,1,255,37,1,1,1,1,1,1,1,1,1,1,52,110,255,255,255,81,15,1
CALISTO,CALISTO MT,8747,0.400000,0,0.000000,21,19,68,19,20,20,1,1,1,1,1,1,1,1,1,1,50,137,181,204,255,255,255,248,177,106,1,1,1,1,1,1,1,1,1,111,232,199,121,144,211,255,255,255,252,196,1,1,1,1,1,1,1,1,139,248,255,148,1,1,4,16,16,16,15,1,1,1,1,1,1,1,1,1,148,255,255,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,180,255,255,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,237,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,161,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148,255,255,180,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148,255,255,148,1,1,1,1,1,1,1,1,1,15,16,16,16,4,1,1,96,213,248,139,1,1,1,1,1,1,1,1,196,252,255,255,255,211,144,121,164,203,111,1,1,1,1,1,1,1,1,1,106,177,248,255,255,255,204,181,137,50,1,1,1,1,1,1,1,1,1,1
CALISTO,CALISTO MT,8734,0.400000,0,0.000000,51,21,28,45,20,20,1,1,1,1,1,1,1,1,1,1,1,33,175,255,255,255,65,1,1,1,1,1,1,130,146,114,1,1,1,1,49,195,255,255,255,255,243,114,1,1,1,9,179,251,255,247,158,21,1,1,183,255,251,179,37,37,223,247,65,1,1,106,255,158,146,171,255,142,1,25,223,255,179,1,1,1,17,219,207,13,21,231,114,9,1,17,134,223,1,138,255,255,33,1,1,1,1,90,255,29,142,166,1,1,1,1,1,195,154,195,255,223,1,1,1,1,1,1,166,142,142,86,1,1,1,1,1,49,255,255,255,142,1,1,1,1,1,1,86,142,215,13,1,1,1,1,1,1,239,255,255,45,1,1,1,1,1,1,13,215,227,1,1,1,1,1,1,1,142,255,255,29,1,1,1,1,1,1,1,227,227,1,1,1,1,1,1,1,223,255,195,9,1,1,1,1,1,1,1,227,227,1,1,1,1,1,1,1,255,255,138,1,1,1,1,1,1,1,1,227,227,1,1,1,1,1,1,65,255,255,57,1,1,1,1,1,1,1,1,227,235,73,1,1,1,1,1,130,255,255,154,1,1,1,1,1,1,1,13,215,142,134,1,1,1,1,1,227,255,231,183,13,1,1,1,1,1,1,86,142,61,199,1,1,1,1,61,247,255,118,199,110,1,1,1,1,1,1,166,142,21,231,114,9,1,49,215,255,195,1,61,166,1,1,1,1,1,17,215,29,1,106,255,158,146,219,255,255,49,1,1,227,130,1,1,1,1,122,207,13,1,9,98,235,255,255,243,138,1,1,1,114,251,98,37,37,138,235,65,1,1,1,1,65,146,146,98,1,1,1,1,1,158,255,255,255,255,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,114,255,255,73,25,1,1
CALISTO,CALISTO MT,8730,0.400000,0,0.000000,21,23,64,34,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,196,246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,203,106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,91,247,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,91,211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,231,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,241,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,136,244,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,158,166,1,1,1,1,4,64,158,205,31,1,1,1,1,1,1,1,1,31,255,128,1,1,113,179,189,138,143,255,205,10,1,1,1,1,1,1,1,77,255,16,1,1,33,15,1,1,1,171,255,199,23,1,1,1,1,1,1,181,205,10,1,1,1,1,1,1,1,17,203,255,179,14,1,1,1,1,33,213,121,1,1,1,1,1,1,1,1,1,26,215,255,181,1,1,1,1,76,241,61,1,1,1,1,1,1,1,1,1,1,40,222,255,158,12,1,1,160,226,1,1,1,1,1,1,1,1,1,1,1,1,41,223,255,139,1,1,226,132,1,1,1,1,1,1,1,1,1,1,1,1,1,47,246,255,147,83,246,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,236,252,222,223,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,239,255,181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,128,255,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,171,31,1,1,1,1,1
