font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
FOOTLIGHT,FOOTLIGHT MT LIGHT,61442,0.400000,0,0.000000,31,22,46,36,20,20,1,1,1,1,1,1,67,169,255,255,206,145,145,145,145,145,243,199,1,1,1,1,1,1,1,116,225,103,78,140,255,233,103,90,226,255,255,100,1,1,1,1,1,1,118,255,53,1,1,1,200,171,1,1,142,255,255,57,1,1,1,1,1,40,251,196,14,1,1,1,104,156,1,1,142,255,255,57,1,1,1,1,1,171,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,45,237,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,125,255,255,196,20,1,1,1,1,1,1,1,142,255,255,57,1,1,45,82,233,255,255,255,222,69,45,45,1,1,1,1,142,255,255,57,1,1,178,178,195,255,255,221,178,178,178,178,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,26,179,255,255,226,65,1,1,1,1,1,1,65,226,255,255,179,26,1,222,233,255,255,255,255,244,222,74,1,1,74,222,244,255,255,255,255,233,222
FOOTLIGHT,FOOTLIGHT MT LIGHT,61441,0.400000,0,0.000000,31,22,46,36,20,20,1,1,1,1,1,1,67,169,255,255,255,109,1,1,81,255,255,137,1,1,1,1,1,1,1,116,225,103,78,140,255,171,1,1,142,255,255,199,1,1,1,1,1,1,118,255,53,1,1,1,255,171,1,1,25,156,156,60,1,1,1,1,1,40,251,196,14,1,1,1,110,156,1,1,1,1,1,1,1,1,1,1,13,189,255,142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,187,255,255,196,20,1,1,1,1,1,1,2,12,61,122,28,1,1,45,82,233,255,255,255,222,69,45,45,45,45,131,167,255,255,255,57,1,1,178,178,195,255,255,221,178,178,178,178,178,178,153,141,221,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,142,255,255,57,1,1,1,26,179,255,255,226,65,1,1,1,1,1,1,65,226,255,255,179,26,1,222,233,255,255,255,255,244,222,74,1,1,74,222,244,255,255,255,255,233,222
FOOTLIGHT,FOOTLIGHT MT LIGHT,9674,0.400000,0,0.000000,31,21,46,29,20,20,1,1,1,1,1,1,1,1,109,255,255,109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,113,234,255,255,234,113,7,1,1,1,1,1,1,1,1,1,1,1,1,96,255,255,183,183,255,255,96,1,1,1,1,1,1,1,1,1,1,1,65,230,255,232,8,8,232,255,230,65,1,1,1,1,1,1,1,1,1,29,210,255,233,56,1,1,25,187,255,210,29,1,1,1,1,1,1,1,49,194,255,235,33,1,1,1,1,33,235,255,194,49,1,1,1,1,1,30,196,255,250,66,1,1,1,1,1,1,66,250,255,196,30,1,1,1,1,169,255,248,109,1,1,1,1,1,1,1,1,109,248,255,169,1,1,25,147,251,255,82,1,1,1,1,1,1,1,1,1,1,82,255,251,147,25,156,255,255,133,5,1,1,1,1,1,1,1,1,1,1,5,133,255,255,156,156,255,255,133,5,1,1,1,1,1,1,1,1,1,1,5,133,255,255,156,25,147,251,255,82,1,1,1,1,1,1,1,1,1,1,82,255,251,147,25,1,1,169,255,248,109,1,1,1,1,1,1,1,1,109,248,255,169,1,1,1,1,30,196,255,250,66,1,1,1,1,1,1,66,250,255,196,30,1,1,1,1,1,49,233,255,235,33,1,1,1,1,33,235,255,233,49,1,1,1,1,1,1,1,67,210,255,187,25,1,1,25,187,255,210,67,1,1,1,1,1,1,1,1,1,65,230,255,232,8,8,232,255,230,65,1,1,1,1,1,1,1,1,1,1,1,96,255,255,183,183,255,255,96,1,1,1,1,1,1,1,1,1,1,1,1,7,113,234,255,255,234,113,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109,255,255,109,1,1,1,1,1,1,1,1
FOOTLIGHT,FOOTLIGHT MT LIGHT,8805,0.400000,0,0.000000,33,24,46,36,20,20,206,145,58,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,219,255,255,204,116,67,8,1,1,1,1,1,1,1,1,1,1,1,1,1,20,82,178,255,255,255,216,125,89,1,1,1,1,1,1,1,1,1,1,1,1,1,3,12,73,172,233,251,254,244,134,35,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,163,231,255,255,236,154,56,31,1,1,1,1,1,1,1,1,1,1,1,1,1,31,56,154,236,255,255,231,163,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,35,134,244,254,251,233,172,1,1,1,1,1,1,1,1,1,1,1,1,1,5,45,156,244,255,255,231,1,1,1,1,1,1,1,1,1,1,1,69,164,196,255,255,230,153,67,30,1,1,1,1,1,1,1,1,74,173,222,252,255,243,145,95,23,1,1,1,1,1,1,1,19,83,145,231,255,255,222,124,87,1,1,1,1,1,1,1,1,23,92,178,221,255,255,204,177,78,1,1,1,1,1,1,1,1,1,1,150,226,255,255,200,156,57,10,1,1,1,1,1,1,1,1,1,1,1,1,246,233,147,49,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
FOOTLIGHT,FOOTLIGHT MT LIGHT,8804,0.400000,0,0.000000,33,24,46,36,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,58,145,206,1,1,1,1,1,1,1,1,1,1,1,1,1,8,67,116,204,255,255,219,1,1,1,1,1,1,1,1,1,1,1,89,125,216,255,255,255,178,82,20,1,1,1,1,1,1,1,18,35,134,244,254,251,233,172,73,12,3,1,1,1,1,1,1,31,56,154,236,255,255,231,163,69,1,1,1,1,1,1,1,1,1,69,163,231,255,255,236,154,56,31,1,1,1,1,1,1,1,1,1,172,233,251,254,244,134,35,18,1,1,1,1,1,1,1,1,1,1,1,1,231,255,255,244,156,45,5,1,1,1,1,1,1,1,1,1,1,1,1,1,30,67,153,230,255,255,196,164,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,95,145,243,255,252,222,173,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,124,222,255,255,231,145,83,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,177,204,255,255,221,178,92,23,1,1,1,1,1,1,1,1,1,1,1,1,1,10,57,156,200,255,255,226,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,49,147,233,246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
FOOTLIGHT,FOOTLIGHT MT LIGHT,8800,0.400000,0,0.000000,29,24,54,36,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,8,172,255,171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,255,239,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,205,255,137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,209,250,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148,255,217,1,1,1,1,1,1,86,86,86,86,86,86,86,86,86,86,86,237,255,142,86,86,86,86,86,86,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,38,38,38,38,38,38,38,38,38,106,255,246,80,38,38,38,38,38,38,38,1,1,1,1,1,1,1,1,11,184,255,171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,255,226,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,215,255,121,1,1,1,1,1,1,1,1,1,199,199,199,199,199,199,199,211,255,255,199,199,199,199,199,199,199,199,199,199,180,180,180,180,180,180,205,255,247,180,180,180,180,180,180,180,180,180,180,180,1,1,1,1,1,1,164,255,201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,240,251,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161,255,199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,255,237,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,155,255,155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,81,255,255,29,1,1,1,1,1,1,1,1,1,1,1,1,1
FOOTLIGHT,FOOTLIGHT MT LIGHT,8776,0.400000,0,0.000000,42,24,27,36,20,20,1,1,94,255,255,255,88,52,1,1,1,1,1,1,1,1,1,1,29,255,1,45,228,255,255,255,255,228,133,59,1,1,1,1,1,1,1,1,102,255,5,197,255,249,246,246,254,255,255,224,199,31,3,1,1,1,1,3,174,250,114,255,197,60,1,1,160,197,255,255,255,255,116,68,1,1,26,116,255,114,193,208,26,1,1,1,1,26,130,255,255,255,255,243,142,142,180,255,240,51,255,160,1,1,1,1,1,1,6,48,132,237,251,255,255,255,255,251,105,1,255,29,1,1,1,1,1,1,1,1,1,1,133,227,255,255,227,133,1,1,104,12,1,1,1,1,1,1,1,1,1,1,1,70,104,104,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,104,104,104,12,1,1,1,1,1,1,1,1,1,1,1,12,104,1,1,152,255,255,255,180,133,1,1,1,1,1,1,1,1,1,1,29,255,1,105,251,255,255,255,255,251,237,132,48,6,1,1,1,1,1,1,160,255,51,240,255,180,142,142,243,255,255,255,255,130,26,1,1,1,1,26,208,193,114,255,116,26,1,1,68,116,255,255,255,255,197,160,1,1,60,197,255,114,250,174,3,1,1,1,1,3,31,199,224,255,255,254,246,246,249,255,197,5,255,102,1,1,1,1,1,1,1,1,59,133,228,255,255,255,255,228,45,1,255,29,1,1,1,1,1,1,1,1,1,1,52,193,255,255,193,52,1,1
FOOTLIGHT,FOOTLIGHT MT LIGHT,8747,0.400000,0,0.000000,20,21,64,17,20,20,1,1,1,1,1,1,1,1,74,190,249,202,80,80,151,216,240,240,226,160,1,1,1,1,1,1,1,1,196,255,229,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,196,255,255,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,211,248,255,255,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,237,166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,241,255,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,199,255,255,255,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,196,255,255,214,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,196,255,255,196,1,1,1,1,1,1,1,1,1,40,48,48,34,1,1,1,98,203,255,196,1,1,1,1,1,1,1,1,224,250,255,255,246,214,144,144,205,242,164,25,1,1,1,1,1,1,1,1,96,162,227,255,255,255,255,181,115,49,10,1,1,1,1,1,1,1,1,1
FOOTLIGHT,FOOTLIGHT MT LIGHT,8734,0.400000,0,0.000000,46,22,27,44,20,20,1,1,1,1,1,1,1,1,1,1,1,43,118,255,255,238,67,19,1,1,1,1,1,109,133,121,1,1,1,1,13,211,255,207,123,123,207,130,1,1,1,2,147,245,255,250,164,3,1,1,118,255,253,71,1,1,71,233,41,1,1,81,255,194,180,187,255,104,1,35,255,255,152,1,1,1,1,70,190,7,13,214,152,21,1,11,140,225,26,116,255,230,31,1,1,1,1,31,230,24,118,209,13,1,1,1,9,190,55,211,255,201,1,1,1,1,1,1,115,118,140,93,1,1,1,1,1,70,194,240,255,93,1,1,1,1,1,1,62,171,195,38,1,1,1,1,1,29,228,255,255,93,1,1,1,1,1,1,1,232,232,1,1,1,1,1,1,1,209,255,236,14,1,1,1,1,1,1,1,232,232,1,1,1,1,1,1,1,209,255,189,1,1,1,1,1,1,1,1,232,232,1,1,1,1,1,1,1,209,255,116,1,1,1,1,1,1,1,1,232,232,1,1,1,1,1,1,62,250,255,116,1,1,1,1,1,1,1,1,232,195,38,1,1,1,1,1,117,255,255,164,1,1,1,1,1,1,1,38,242,140,93,1,1,1,1,1,186,255,178,232,1,1,1,1,1,1,1,93,178,118,201,1,1,1,1,43,250,255,118,146,108,1,1,1,1,1,1,201,118,13,189,31,1,1,1,98,255,214,13,88,209,1,1,1,1,1,31,230,24,1,81,201,33,1,98,228,255,81,1,7,177,131,1,1,1,1,152,190,7,1,2,147,212,246,251,245,147,2,1,1,41,237,177,57,57,177,237,41,1,1,1,1,49,133,133,109,1,1,1,1,1,130,255,255,255,255,130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,135,255,255,135,19,1,1
FOOTLIGHT,FOOTLIGHT MT LIGHT,8730,0.400000,0,0.000000,20,23,60,33,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,106,204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,209,101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,207,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109,201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,158,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,255,47,1,1,1,1,1,65,132,11,1,1,1,1,1,1,1,1,1,60,219,31,1,34,101,171,171,235,255,199,24,1,1,1,1,1,1,1,1,163,147,1,1,86,70,1,1,26,217,255,173,1,1,1,1,1,1,1,21,194,147,1,1,1,1,1,1,1,47,245,255,168,8,1,1,1,1,1,62,248,1,1,1,1,1,1,1,1,1,57,232,255,127,1,1,1,1,1,114,248,1,1,1,1,1,1,1,1,1,1,83,255,230,52,1,1,1,1,217,93,1,1,1,1,1,1,1,1,1,1,1,88,248,240,44,1,1,1,217,93,1,1,1,1,1,1,1,1,1,1,1,1,129,255,214,21,1,116,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,255,209,29,116,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,212,255,204,255,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,235,255,255,39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,47,227,140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,140,1,1,1,1,1
