font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
CHILLER,CHILLER,61442,0.400000,0,0.000000,32,19,56,28,20,20,1,1,1,1,1,1,1,76,164,229,229,164,86,151,255,255,255,242,164,47,1,1,1,1,1,16,159,253,255,255,255,255,255,232,201,255,255,255,255,242,1,1,1,1,27,229,255,255,240,154,102,37,37,21,1,99,255,255,240,89,1,1,1,1,183,255,255,214,32,1,1,1,1,1,1,73,255,255,146,1,1,1,1,79,235,255,203,24,1,1,1,53,14,1,1,73,255,255,146,1,1,1,1,110,255,235,79,1,1,1,1,1,1,1,118,255,255,255,146,1,1,1,1,110,255,183,1,1,1,1,1,1,1,1,183,255,255,255,146,1,11,37,37,131,255,219,76,37,37,102,102,37,37,76,219,255,255,242,94,1,133,237,237,245,255,255,255,253,237,237,237,237,240,255,255,255,255,253,136,1,1,1,1,110,255,203,73,63,1,1,1,1,11,151,255,255,255,154,1,1,1,1,1,110,255,183,1,1,1,1,1,1,1,110,255,255,255,37,1,1,1,1,1,110,255,79,1,1,1,1,1,1,1,47,214,255,120,3,1,1,1,1,1,110,255,1,1,1,1,1,1,1,1,1,183,255,110,1,1,1,1,1,1,110,242,1,1,1,1,1,1,1,1,1,183,255,110,1,1,1,1,1,1,110,73,1,1,1,1,1,1,1,1,1,183,203,32,1,1,1,1,1,1,110,73,1,1,1,1,1,1,1,1,1,183,183,1,1,1,1,1,1,1,110,242,1,1,1,1,1,1,1,1,1,183,183,1,1,1,1,1,1,1,110,255,1,1,1,1,1,1,1,1,1,183,183,1,1,1,1,1,1,1,110,255,1,1,1,1,1,1,1,1,1,105,240,149,16,1,1,1,1,1,32,73,1,1,1,1,1,1,1,1,1,1,190,255,167,1,1
CHILLER,CHILLER,61441,0.400000,0,0.000000,31,19,57,31,20,20,1,1,1,1,1,15,126,166,221,255,253,166,92,1,1,1,1,1,1,1,1,1,1,1,1,148,255,255,255,255,255,255,190,1,1,1,1,1,1,1,1,1,1,1,111,251,255,243,151,30,27,27,7,1,40,50,70,191,131,1,1,1,1,1,124,255,255,109,1,1,1,1,1,97,248,255,255,255,17,1,1,1,1,1,124,255,194,14,1,1,1,1,1,25,126,144,66,54,4,1,1,1,1,1,124,255,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124,255,116,1,1,1,1,1,9,126,175,129,66,1,1,1,1,1,1,1,124,255,116,1,1,1,47,1,25,255,255,255,254,199,11,1,21,59,59,70,200,255,197,148,148,148,160,114,60,157,255,255,255,255,213,148,206,255,255,255,255,255,255,215,156,150,121,121,121,121,201,255,255,255,104,32,16,109,135,135,193,255,140,5,1,29,1,1,1,1,42,255,255,185,9,1,1,1,1,1,124,217,27,1,1,1,1,1,1,1,42,255,255,107,1,1,1,1,1,1,124,203,1,1,1,1,1,1,1,1,26,210,255,107,1,1,1,1,1,1,124,42,1,1,1,1,1,1,1,1,1,132,255,107,1,1,1,1,1,1,124,157,1,1,1,1,1,1,1,1,1,132,255,107,1,1,1,1,1,1,124,42,1,1,1,1,1,1,1,1,1,12,225,243,16,1,1,1,1,6,125,35,1,1,1,1,1,1,1,1,1,1,52,126,9,1,1,1,1,33,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CHILLER,CHILLER,9674,0.400000,0,0.000000,32,21,45,20,20,20,1,1,1,1,1,1,1,1,1,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,86,255,255,255,255,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,142,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,114,1,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,171,255,86,1,1,255,255,255,255,171,1,1,1,1,1,1,1,1,1,199,255,171,1,1,1,255,255,255,255,255,86,1,1,1,1,1,1,1,114,255,142,1,1,1,1,255,255,255,255,255,255,1,1,1,1,29,142,255,142,29,1,1,1,1,1,255,255,255,255,255,255,255,29,1,171,255,255,255,255,255,171,57,1,1,1,86,199,255,255,255,255,255,255,57,57,255,255,255,255,255,255,255,199,86,1,1,1,57,171,255,255,255,255,171,1,29,255,255,255,255,255,255,255,255,1,1,1,1,1,142,142,29,29,1,1,1,1,255,255,255,255,255,255,255,1,1,1,142,255,114,1,1,1,1,1,1,1,86,255,255,255,255,255,255,1,1,171,255,86,1,1,1,1,1,1,1,1,1,171,255,255,255,255,255,1,86,255,171,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,114,255,142,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,86,255,255,255,255,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,142,255,142,1,1,1,1,1,1,1,1,1
CHILLER,CHILLER,8805,0.400000,0,0.000000,54,24,24,23,20,20,1,67,255,145,43,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,171,215,255,122,86,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,211,255,255,233,128,128,56,1,1,1,1,1,1,1,1,1,1,1,1,1,56,86,93,255,255,255,207,171,171,171,134,1,1,1,1,1,1,1,1,1,1,1,2,80,255,255,255,255,255,255,246,213,213,213,213,28,1,1,1,1,1,1,1,1,1,93,213,213,213,254,255,255,255,255,255,255,1,1,1,1,1,1,1,1,1,1,49,86,86,248,255,255,255,255,193,171,1,1,1,1,1,1,1,1,1,56,200,255,255,255,255,211,128,128,34,1,1,1,1,1,1,1,8,171,171,207,255,255,255,241,86,56,1,1,1,1,1,1,1,1,1,167,215,255,255,255,255,255,80,39,1,1,1,1,1,1,6,43,126,255,255,255,255,255,243,213,213,65,1,1,1,1,1,1,1,1,108,255,255,255,255,255,252,171,119,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,156,122,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,167,86,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,255,172,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,17,1,1,12,130,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,152,23,1,34,255,255,255,255,255,255,255,255,255,255,255,150,128,128,128,128,128,34,1,34,255,255,255,255,255,255,255,204,86,86,86,15,1,1,1,1,1,1,1,6,98,255,255,255,255,61,43,30,1,1,1,1,1,1,1,1,1,1,1
CHILLER,CHILLER,8804,0.400000,0,0.000000,56,24,23,25,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,255,255,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,67,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,80,100,100,193,255,255,255,255,255,1,1,1,1,1,1,1,1,1,54,134,231,255,255,255,255,255,255,255,149,1,1,1,1,1,1,1,134,167,202,255,255,255,255,255,255,89,89,89,18,1,1,1,1,40,200,200,244,255,255,255,255,255,176,56,56,1,1,1,1,3,12,12,189,238,255,255,255,244,244,111,23,23,14,1,1,1,1,1,1,87,255,255,255,255,238,211,211,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,185,78,16,1,1,1,1,1,1,1,1,1,1,1,1,145,145,145,145,255,255,255,140,111,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,111,111,111,227,255,211,145,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,78,149,255,255,178,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,45,255,238,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,100,227,63,18,1,1,1,1,1,1,45,56,34,1,1,1,1,1,1,1,1,1,205,205,1,1,1,1,36,89,222,255,189,89,89,89,89,89,18,1,1,1,134,134,1,1,1,1,103,255,255,255,255,255,255,255,255,255,149,122,122,49,1,1,1,1,1,1,103,255,255,255,255,255,255,255,255,255,255,255,255,196,156,156,94,1,1,1,27,180,255,255,255,142,67,67,67,67,67,67,67,67,67,67,40,1,1,1,1,20,211,34,34,14,1,1,1,1,1,1,1,1,1,1,1,1,1
CHILLER,CHILLER,8800,0.400000,0,0.000000,52,22,23,21,20,20,1,1,1,1,1,1,1,1,1,1,134,255,255,255,97,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,134,255,255,255,255,61,1,1,1,1,1,1,1,1,1,1,1,1,1,48,182,255,255,255,184,37,1,1,1,1,1,1,1,26,134,134,134,134,134,192,255,255,255,255,168,134,134,20,1,1,1,16,167,184,255,255,255,255,255,255,255,255,255,255,255,255,255,179,167,167,10,205,255,255,255,255,255,255,255,255,255,255,132,56,56,56,56,56,56,56,12,245,255,255,255,255,252,244,149,134,255,255,98,1,1,1,1,1,1,1,1,21,211,220,245,211,141,1,20,145,255,255,98,1,1,1,1,1,1,1,1,1,12,112,195,1,1,1,110,255,255,211,68,1,1,1,1,1,1,1,6,111,132,255,221,111,111,111,173,255,255,110,1,1,1,1,1,1,1,1,150,255,255,255,255,255,255,255,255,255,255,192,145,145,145,145,28,1,1,1,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,193,178,17,1,55,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,215,11,1,33,202,12,12,12,93,255,255,255,128,12,12,12,12,12,12,12,12,1,1,1,1,1,1,1,86,255,255,229,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,145,255,255,134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,255,255,255,134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,255,255,189,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,255,255,146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,255,255,146,1,1,1,1,1,1,1,1,1,1,1
CHILLER,CHILLER,8776,0.400000,0,0.000000,41,24,25,23,20,20,1,1,1,1,34,52,52,52,52,29,1,1,1,1,1,1,1,1,1,222,1,1,40,103,202,255,255,255,255,189,45,1,1,1,1,1,1,1,1,222,1,40,193,255,255,255,255,255,255,255,198,47,1,1,1,1,1,1,114,109,27,218,255,255,255,255,255,255,255,255,255,220,36,1,1,1,1,1,189,34,78,255,255,255,255,255,209,205,220,255,255,255,87,3,1,1,1,1,189,34,255,255,255,255,255,176,14,1,78,255,255,255,255,100,1,1,1,1,189,34,255,255,255,255,156,142,147,1,32,169,255,255,255,247,120,1,74,154,116,14,255,255,255,255,89,200,244,1,1,111,255,255,255,255,244,205,229,255,67,1,255,255,255,229,71,1,1,1,1,1,116,240,255,255,255,238,205,80,1,1,154,154,154,74,1,1,1,1,1,1,1,107,154,154,154,100,1,1,1,1,1,1,1,1,100,154,154,154,107,1,1,1,1,1,1,1,74,154,154,154,1,54,205,205,238,255,255,255,240,116,1,1,1,1,1,71,229,255,255,255,7,105,255,229,205,244,255,255,255,255,111,1,1,1,1,89,255,255,255,255,34,229,154,74,1,120,247,255,255,255,169,32,1,1,23,156,255,255,255,255,34,189,1,1,1,1,100,255,255,255,255,78,1,14,176,255,255,255,255,255,185,38,1,1,1,1,12,255,255,255,255,220,205,209,255,255,255,255,255,78,222,1,1,1,1,1,1,45,255,255,255,255,255,255,255,255,255,255,218,27,222,1,1,1,1,1,1,27,185,255,255,255,255,255,255,255,255,193,40,1,222,1,1,1,1,1,1,1,32,103,189,255,255,255,255,202,103,40,1,1,222,1,1,1,1,1,1,1,1,1,29,52,52,52,52,34,1,1,1,1
CHILLER,CHILLER,8747,0.400000,0,0.000000,32,17,55,20,20,20,1,1,1,1,1,1,1,1,1,1,163,163,255,255,255,255,255,163,70,1,1,1,1,1,1,1,1,1,1,232,255,255,255,255,255,209,209,209,209,93,1,1,1,1,1,1,1,24,209,255,255,255,255,140,47,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,140,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,209,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,232,255,255,255,255,116,1,1,1,1,1,1,1,24,24,24,24,24,24,116,255,255,255,255,232,1,1,1,1,1,1,1,1,163,163,255,255,255,255,255,255,255,163,70,1,1,1,1,1,1,1,1,1
CHILLER,CHILLER,8734,0.400000,0,0.000000,55,21,17,29,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,132,44,1,1,1,1,1,1,1,116,211,211,211,124,1,1,1,1,1,1,24,8,1,1,1,1,1,1,154,215,255,255,255,218,160,1,1,1,1,1,1,137,92,1,1,1,1,75,246,255,255,255,255,255,251,79,1,1,1,1,1,212,195,29,1,1,24,187,237,181,181,181,240,255,255,193,26,1,1,1,1,149,214,119,47,1,80,255,173,1,1,1,182,255,255,255,108,2,1,1,1,1,101,248,159,1,80,255,18,1,1,1,27,255,255,255,255,9,1,1,1,1,1,194,159,1,245,255,18,1,1,1,2,115,255,255,255,9,1,1,1,1,1,194,250,75,255,134,5,1,169,196,41,25,202,255,255,144,1,1,1,1,1,59,255,214,255,97,1,1,220,255,53,1,185,255,255,185,1,1,1,1,1,18,255,255,255,97,1,1,130,151,32,1,185,255,255,185,1,1,1,1,1,18,255,255,255,97,1,1,1,1,1,1,185,255,255,185,1,1,1,1,1,18,255,255,245,107,2,1,1,1,1,1,175,255,255,189,7,1,1,1,1,18,255,255,80,255,18,1,1,1,1,1,9,255,255,255,106,1,1,1,1,18,255,255,10,170,173,1,1,1,1,1,9,255,255,255,238,24,1,1,1,173,255,100,1,159,237,81,1,1,1,1,3,138,255,255,255,27,1,1,81,237,255,80,1,75,153,189,112,1,1,1,1,42,209,255,255,148,136,136,189,255,204,38,1,1,40,215,212,1,1,1,1,1,109,252,255,255,255,255,255,249,103,1,1,1,1,116,174,1,1,1,1,1,1,203,237,255,255,255,235,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,150,255,255,255,141,1,1,1
CHILLER,CHILLER,8730,0.400000,0,0.000000,35,28,38,26,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,127,121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,149,249,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,196,255,255,183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,229,255,255,59,1,1,1,1,1,1,1,1,1,1,1,1,1,11,68,183,255,255,147,13,1,1,1,1,1,1,1,1,1,1,1,1,1,40,255,255,255,255,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174,255,255,255,202,38,1,1,13,120,137,1,1,1,1,1,1,1,1,1,215,255,255,253,158,1,1,35,198,255,239,148,57,1,1,1,1,1,1,1,50,255,255,236,1,1,1,59,255,255,255,255,99,1,1,1,1,1,1,93,246,255,255,236,1,1,1,255,255,255,255,255,99,1,1,1,1,1,118,255,255,255,255,236,1,1,1,255,255,255,255,255,247,38,1,1,1,1,118,255,255,255,255,50,1,1,1,58,162,69,238,255,255,215,1,1,1,1,118,255,255,255,255,40,1,1,1,1,1,1,236,255,255,252,149,1,1,19,162,255,255,255,206,27,1,1,1,1,1,1,81,255,255,255,198,31,1,111,255,255,255,255,99,1,1,1,1,1,1,1,11,140,255,255,255,147,13,255,255,255,255,183,26,1,1,1,1,1,1,1,1,83,240,255,255,255,194,255,255,255,229,50,1,1,1,1,1,1,1,1,1,1,58,231,255,255,255,255,255,255,196,1,1,1,1,1,1,1,1,1,1,1,1,102,246,255,255,255,249,149,9,1,1,1,1,1,1,1,1,1,1,1,1,1,38,194,255,225,66,1,1,1,1,1,1,1,1
