font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
PHAGSPA,MICROSOFT PHAGSPA,65092,0.400000,0,0.000000,55,21,23,65,20,20,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,194,194,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,255,138,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,143,255,255,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,138,255,255,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,138,255,255,194,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,194,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
PHAGSPA,MICROSOFT PHAGSPA,65091,0.400000,0,0.000000,55,21,23,65,20,20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,179,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,179,255,255,138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,138,255,255,143,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,138,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,138,138,255,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,138,138,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,194,194,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255
PHAGSPA,MICROSOFT PHAGSPA,65090,0.400000,0,0.000000,57,21,19,65,20,20,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,227,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
PHAGSPA,MICROSOFT PHAGSPA,65089,0.400000,0,0.000000,57,21,19,65,20,20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,229,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,216,255
PHAGSPA,MICROSOFT PHAGSPA,65088,0.400000,0,0.000000,57,21,19,65,20,20,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157,250,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,250,255,235,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,235,255,255,255,172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172,255,255,255,255,243,78,1,1,1,1,1,1,1,1,1,1,1,1,78,243,255,255,255,255,255,214,58,1,1,1,1,1,1,1,1,1,1,58,214,255,255,255,148,255,255,255,186,1,1,1,1,1,1,1,1,1,1,186,255,255,255,148,37,218,255,255,248,87,1,1,1,1,1,1,1,1,87,248,255,255,218,37,1,83,233,255,255,206,69,1,1,1,1,1,1,69,206,255,255,233,83,1,1,1,134,255,255,255,190,11,1,1,1,1,11,190,255,255,255,134,1,1,1,1,31,209,255,255,255,94,1,1,1,1,94,255,255,255,172,31,1,1,1,1,1,91,222,255,255,210,67,1,1,67,210,255,255,222,46,1,1,1,1,1,1,1,119,255,255,255,194,22,22,194,255,255,255,119,1,1,1,1,1,1,1,1,14,187,255,255,255,121,121,255,255,255,187,14,1,1,1,1,1,1,1,1,1,29,225,255,255,255,255,255,255,225,29,1,1,1,1,1,1,1,1,1,1,1,109,251,255,255,255,255,251,109,1,1,1,1,1,1,1,1,1,1,1,1,1,199,255,255,255,255,199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,239,255,255,239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,252,252,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,197,197,1,1,1,1,1,1,1,1,1
PHAGSPA,MICROSOFT PHAGSPA,65087,0.400000,0,0.000000,57,21,19,65,20,20,1,1,1,1,1,1,1,1,1,118,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,248,248,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,239,255,255,231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,133,255,255,255,255,133,1,1,1,1,1,1,1,1,1,1,1,1,1,109,235,255,255,255,255,235,109,1,1,1,1,1,1,1,1,1,1,1,29,225,255,255,255,255,255,255,225,29,1,1,1,1,1,1,1,1,1,1,147,255,255,255,175,175,255,255,255,147,1,1,1,1,1,1,1,1,1,112,234,255,255,194,51,51,194,255,255,234,112,1,1,1,1,1,1,1,46,222,255,255,255,67,1,1,67,255,255,255,222,46,1,1,1,1,1,1,162,255,255,255,173,1,1,1,1,173,255,255,255,162,1,1,1,1,1,103,245,255,255,190,52,1,1,1,1,52,190,255,255,245,103,1,1,1,50,233,255,255,239,69,1,1,1,1,1,1,69,239,255,255,233,50,1,8,169,255,255,248,137,1,1,1,1,1,1,1,1,158,255,255,255,169,8,94,255,255,255,186,1,1,1,1,1,1,1,1,1,41,200,255,255,255,94,255,255,255,235,58,1,1,1,1,1,1,1,1,1,1,58,235,255,255,255,255,255,243,140,1,1,1,1,1,1,1,1,1,1,1,1,140,243,255,255,255,255,172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,172,255,255,255,243,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,243,255,250,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,131,250,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157
PHAGSPA,MICROSOFT PHAGSPA,65086,0.400000,0,0.000000,52,21,29,65,20,20,188,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,188,255,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157,255,255,253,197,24,1,1,1,1,1,1,1,1,1,1,1,1,24,197,253,255,212,255,255,185,1,1,1,1,1,1,1,1,1,1,1,1,185,255,255,212,38,218,255,255,153,11,1,1,1,1,1,1,1,1,24,153,255,255,218,38,1,21,199,255,255,154,19,1,1,1,1,1,1,19,195,255,255,199,21,1,17,1,29,224,255,255,170,11,1,1,1,1,11,170,255,255,216,29,1,17,198,25,1,47,191,255,255,164,1,1,1,33,164,255,255,191,1,1,25,198,255,201,34,1,28,207,255,255,172,5,5,193,255,255,207,28,1,34,201,255,255,255,217,34,1,26,215,255,255,178,178,255,255,188,26,1,34,217,255,255,153,255,255,201,1,1,48,191,255,255,255,255,191,21,1,1,201,255,255,153,4,155,255,255,233,38,1,6,212,255,255,212,6,1,38,233,255,255,155,4,1,17,187,255,255,207,24,1,41,221,175,41,1,24,207,255,255,187,17,1,1,1,15,189,255,255,193,21,1,21,13,1,37,193,255,255,135,15,1,1,1,1,1,1,174,255,255,180,41,1,1,41,218,255,255,174,1,1,1,1,1,1,1,1,17,185,255,255,212,19,19,212,255,255,185,17,1,1,1,1,1,1,1,1,1,22,168,255,255,191,191,255,255,168,22,1,1,1,1,1,1,1,1,1,1,1,15,170,255,255,255,255,170,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,196,255,255,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,215,161,31,1,1,1,1,1,1,1,1
PHAGSPA,MICROSOFT PHAGSPA,65085,0.400000,0,0.000000,52,21,29,65,20,20,1,1,1,1,1,1,1,1,7,161,161,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,118,255,255,118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,170,250,255,255,250,170,15,1,1,1,1,1,1,1,1,1,1,1,1,146,255,255,234,234,255,255,146,1,1,1,1,1,1,1,1,1,1,17,126,250,255,225,71,71,225,255,250,126,17,1,1,1,1,1,1,1,1,174,255,255,218,41,1,1,41,218,255,255,174,1,1,1,1,1,1,7,135,255,255,241,51,1,13,13,1,51,241,255,255,135,7,1,1,1,17,141,255,255,207,69,1,9,175,175,9,1,69,207,255,255,124,1,1,4,155,255,255,236,38,1,6,191,255,255,136,6,1,38,236,255,245,145,4,153,255,255,228,52,1,21,191,255,255,255,255,191,21,1,52,228,255,255,153,255,255,217,61,1,1,162,255,255,178,230,255,255,162,1,1,61,217,255,255,255,223,34,1,28,206,254,255,193,5,8,193,255,254,152,28,1,34,223,255,244,57,1,1,191,255,255,210,33,1,1,33,210,255,255,191,1,1,57,244,25,1,29,161,255,255,170,19,1,1,1,1,32,211,255,255,161,13,1,25,1,21,199,255,255,195,19,1,1,1,1,1,1,19,195,255,255,161,21,1,14,178,255,255,218,24,1,1,1,1,1,1,1,1,24,218,255,255,178,14,169,255,255,185,44,1,1,1,1,1,1,1,1,1,1,44,185,255,255,169,255,255,200,24,1,1,1,1,1,1,1,1,1,1,1,1,24,200,255,255,255,211,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,211,255,188,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,188
PHAGSPA,MICROSOFT PHAGSPA,65084,0.400000,0,0.000000,55,21,23,65,20,20,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188,246,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,246,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,247,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,247,255,255,255,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,115,255,255,255,255,255,47,1,1,1,1,1,1,1,1,1,1,1,1,18,207,255,255,255,255,255,201,24,1,1,1,1,1,1,1,1,1,1,1,122,255,255,255,255,255,255,255,147,1,1,1,1,1,1,1,1,1,1,35,211,255,255,255,255,255,255,255,247,78,1,1,1,1,1,1,1,1,1,168,255,255,255,255,255,255,255,255,255,220,82,1,1,1,1,1,1,1,151,250,255,255,255,255,255,255,255,255,255,255,232,146,1,1,1,1,17,211,249,255,255,255,255,255,255,255,255,255,255,255,255,252,244,244,244,244,245,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
PHAGSPA,MICROSOFT PHAGSPA,65083,0.400000,0,0.000000,55,21,23,65,20,20,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,244,244,244,244,249,255,255,255,255,255,255,255,255,255,255,255,255,255,245,211,1,1,1,1,82,218,255,255,255,255,255,255,255,255,255,255,255,220,137,1,1,1,1,1,1,28,196,255,255,255,255,255,255,255,255,255,247,78,1,1,1,1,1,1,1,1,34,213,255,255,255,255,255,255,255,255,147,1,1,1,1,1,1,1,1,1,1,69,255,255,255,255,255,255,255,201,24,1,1,1,1,1,1,1,1,1,1,1,146,255,255,255,255,255,255,47,1,1,1,1,1,1,1,1,1,1,1,1,34,255,255,255,255,255,186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,117,255,255,255,247,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,247,255,255,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189,255,255,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,255,196,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,244,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,89
