font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
BOOK,BOOK ANTIQUA,64258,0.400000,0,0.000000,35,21,49,39,20,20,1,1,1,1,1,1,1,71,234,255,255,72,9,47,61,162,236,1,1,1,1,1,1,1,1,34,129,216,162,186,255,214,209,255,255,255,236,1,1,1,1,1,1,1,15,169,174,8,1,3,35,40,11,102,255,255,236,1,1,1,1,1,1,35,203,255,74,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,118,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,3,107,155,252,255,255,220,214,214,214,165,1,1,40,255,255,236,1,1,1,49,99,99,243,255,255,123,99,99,99,77,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,25,240,255,255,69,1,1,1,1,1,1,69,255,255,240,55,1,1,209,209,229,255,255,255,240,209,209,49,49,209,209,240,255,255,255,253,209,209
BOOK,BOOK ANTIQUA,64257,0.400000,0,0.000000,35,21,49,39,20,20,1,1,1,1,1,1,1,71,234,255,255,72,1,1,1,1,1,1,1,1,1,1,1,1,1,34,129,216,162,186,255,72,1,1,74,198,130,1,1,1,1,1,1,1,15,169,174,8,1,3,35,33,1,38,252,255,255,107,1,1,1,1,1,35,203,255,74,1,1,1,1,1,1,11,146,255,198,30,1,1,1,1,1,118,255,255,40,1,1,1,1,1,1,1,3,21,9,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,1,1,2,15,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,44,63,130,176,236,1,1,1,3,107,155,252,255,255,220,214,214,214,213,209,237,254,255,255,236,1,1,1,49,99,99,243,255,255,123,99,99,99,77,1,1,90,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,1,236,255,255,40,1,1,1,1,1,1,40,255,255,236,1,1,1,1,1,25,240,255,255,69,1,1,1,1,1,1,69,255,255,248,100,1,1,209,209,229,255,255,255,240,209,209,49,49,209,209,240,255,255,255,253,209,209
BOOK,BOOK ANTIQUA,61704,0.400000,0,0.000000,52,23,46,32,20,20,1,1,1,30,103,186,251,111,1,1,75,228,255,255,255,103,30,1,1,1,1,9,122,246,255,189,68,1,1,111,255,122,78,192,255,255,246,122,9,1,1,95,255,255,193,28,1,1,53,239,177,12,1,12,114,255,255,255,95,1,50,225,255,255,96,1,1,1,64,255,160,1,1,1,1,172,255,255,225,50,131,255,255,214,34,1,1,1,64,255,160,1,1,1,1,75,242,255,255,131,255,255,255,192,1,1,1,1,64,255,160,1,1,1,1,1,192,255,255,255,255,255,255,192,1,1,1,1,64,255,160,1,1,1,1,1,192,255,255,255,255,255,255,192,1,1,1,1,64,255,160,1,1,1,1,1,192,255,255,255,207,255,255,192,1,1,1,1,64,255,160,1,1,1,1,1,192,255,255,207,96,255,255,247,84,1,1,1,64,255,160,1,1,1,1,42,219,255,255,96,42,219,255,255,117,1,1,1,64,255,160,1,1,1,1,117,255,255,171,1,1,73,222,255,255,42,1,1,64,255,160,1,1,1,42,255,255,222,24,1,1,1,23,167,255,239,116,1,64,255,160,1,1,116,239,255,167,23,1,1,1,1,1,3,81,164,235,244,178,255,210,147,233,232,164,81,3,1,1,1,1,1,1,1,1,1,12,89,131,255,193,89,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,255,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,255,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,255,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,255,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,255,160,1,1,1,1,1,1,1,1,1
BOOK,BOOK ANTIQUA,61703,0.400000,0,0.000000,53,22,32,25,20,20,1,1,1,77,128,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,115,243,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,52,205,255,128,128,128,128,154,255,255,255,128,128,128,128,128,128,128,128,45,211,96,32,1,1,1,1,52,255,255,255,1,1,1,1,1,1,1,1,52,154,1,1,1,1,1,1,52,255,255,255,1,1,1,1,1,1,1,1,128,1,1,1,1,1,1,1,52,255,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,205,255,255,103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,52,1,1,1,1,1,64,64,1,1,1,1,1,1,1,1,1,255,255,255,255,1,1,1,1,20,160,103,1,1,1,1,1,1,1,1,1,103,255,255,255,160,32,32,32,205,179,26,1,1,1,1,1,1,1,1,1,52,255,255,255,255,255,255,255,255,154,1,1,1,1,1,1,1,1,1,1,7,96,230,255,255,255,255,255,160,20,1,1,1,1,1,1,1,1,1,1,1,1,58,224,255,255,160,96,1,1,1,1
BOOK,BOOK ANTIQUA,61702,0.400000,0,0.000000,53,23,32,34,20,20,1,1,1,1,85,96,181,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,2,107,248,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1,1,91,255,255,255,255,136,128,128,181,255,173,128,128,128,128,128,128,128,1,91,244,255,255,192,32,2,1,1,14,179,226,34,1,1,1,1,1,1,1,211,255,255,209,29,1,1,1,1,1,61,255,211,19,1,1,1,1,1,106,255,255,255,31,1,1,1,1,1,1,1,166,255,209,29,1,1,1,1,124,255,255,241,27,1,1,1,1,1,1,1,53,255,255,94,1,1,1,1,255,255,255,136,1,1,1,1,1,1,1,1,16,255,255,241,61,1,1,1,255,255,255,136,1,1,1,1,1,1,1,1,12,222,255,255,121,1,1,1,255,255,255,136,1,1,1,1,1,1,1,1,1,121,255,255,205,10,1,1,255,255,255,136,1,1,1,1,1,1,1,1,1,121,255,255,255,16,1,1,237,255,255,136,1,1,1,1,1,1,1,1,1,121,255,255,255,16,1,1,106,255,255,196,16,1,1,1,1,1,1,1,1,121,255,255,255,16,1,1,79,244,255,255,31,1,1,1,1,1,1,1,1,121,255,255,255,16,1,1,1,211,255,255,124,1,1,1,1,1,1,1,10,205,255,255,171,6,1,1,1,61,255,255,209,29,1,1,1,1,1,1,16,255,255,244,76,1,1,1,1,16,169,255,255,94,1,1,1,1,1,8,139,255,255,207,1,1,1,1,1,1,8,188,255,241,61,1,1,1,1,136,255,255,218,38,1,1,1,1,1,1,1,16,173,237,239,167,64,64,130,250,252,117,23,1,1,1,1,1,1,1,1,1,1,68,96,246,255,255,255,124,91,1,1,1,1,1,1,1
BOOK,BOOK ANTIQUA,61701,0.400000,0,0.000000,52,23,33,24,20,20,1,1,1,1,1,101,152,255,255,255,255,255,255,255,127,101,67,1,1,1,1,1,24,150,201,255,255,232,106,55,55,55,132,240,255,255,237,201,98,8,1,49,201,255,255,255,207,55,1,1,1,1,1,171,255,255,255,255,255,43,42,250,255,255,255,214,6,1,1,1,1,1,1,6,137,255,255,255,255,43,43,255,255,255,255,213,1,1,1,1,1,1,1,1,1,88,217,217,114,11,43,255,255,255,255,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,199,255,255,255,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,147,245,255,244,124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,83,124,255,214,132,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,101,152,255,240,232,232,232,232,232,232,1,1,1,1,1,1,8,24,127,243,255,248,155,78,78,78,78,78,78,78,1,1,1,1,1,21,168,255,255,255,235,88,1,1,1,1,1,1,1,1,1,1,1,1,1,101,255,255,255,255,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,255,255,255,1,1,1,1,1,1,1,1,1,1,1,6,16,16,3,255,255,255,255,255,1,1,1,1,1,1,1,1,1,1,20,163,255,255,140,204,255,255,255,255,1,1,1,1,1,1,1,1,1,1,223,255,255,255,255,42,250,255,255,255,136,1,1,1,1,1,1,1,1,7,255,255,255,255,249,1,49,201,255,255,231,73,1,1,1,1,1,1,1,213,255,255,255,255,43,1,1,24,150,201,255,240,209,106,55,55,55,132,209,248,255,237,124,47,8,1,1,1,1,1,101,101,178,255,255,255,255,255,255,127,101,67,1,1,1
BOOK,BOOK ANTIQUA,61700,0.400000,0,0.000000,37,23,48,26,20,20,1,1,1,7,84,149,203,213,213,213,223,255,255,239,149,149,56,1,1,1,1,1,1,187,223,105,10,1,1,1,15,113,171,249,255,255,251,159,40,1,1,1,1,236,157,1,1,1,1,1,1,1,1,36,169,247,255,249,108,1,1,1,1,105,223,105,10,1,1,1,1,1,1,1,1,53,86,59,1,1,1,1,1,7,125,255,211,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,200,255,198,149,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,97,216,255,241,143,86,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,33,125,255,255,255,220,87,9,1,1,1,1,1,1,1,1,1,40,154,197,221,192,167,135,236,255,255,203,76,1,1,1,1,1,1,115,213,239,247,117,20,1,1,1,103,247,255,255,252,180,50,1,1,69,223,255,255,229,33,1,1,1,1,1,1,33,229,255,255,255,198,35,45,221,255,255,255,99,1,1,1,1,1,1,1,1,99,255,255,255,255,125,157,255,255,255,166,9,1,1,1,1,1,1,1,1,9,166,255,255,255,255,255,255,255,255,157,1,1,1,1,1,1,1,1,1,1,157,255,255,255,255,255,255,255,255,157,1,1,1,1,1,1,1,1,1,1,157,255,255,255,255,255,255,255,255,157,1,1,1,1,1,1,1,1,1,1,157,255,255,255,59,108,255,255,255,231,74,1,1,1,1,1,1,1,1,74,231,255,255,153,15,5,120,249,255,255,177,36,1,1,1,1,1,1,20,177,255,246,95,10,1,1,1,59,193,255,255,249,138,30,1,1,30,64,175,231,192,95,1,1,1,1,1,1,7,84,149,157,255,233,213,213,233,182,133,27,1,1,1,1,1
BOOK,BOOK ANTIQUA,61699,0.400000,0,0.000000,52,23,33,31,20,20,1,1,1,13,101,231,255,255,255,106,33,1,1,1,82,101,101,101,7,1,1,1,20,173,255,247,124,55,55,219,212,1,1,1,206,255,255,229,14,1,1,10,193,255,255,111,1,1,1,35,205,90,1,67,235,255,255,107,1,1,1,77,255,255,211,27,1,1,1,1,14,253,64,116,255,255,255,107,1,1,14,193,255,255,132,1,1,1,1,1,2,137,91,116,255,255,247,91,1,1,91,255,255,255,132,1,1,1,1,1,1,99,231,116,255,255,198,1,1,1,146,255,255,225,8,1,1,1,1,1,1,6,192,247,255,255,198,1,1,1,255,255,255,223,1,1,1,1,1,1,1,1,170,255,255,255,178,1,1,1,255,255,255,223,1,1,1,1,1,1,1,1,25,255,255,255,33,1,1,1,255,255,255,223,1,1,1,1,1,1,1,1,175,255,255,255,33,1,1,1,255,255,255,223,1,1,1,1,1,1,1,1,190,255,255,164,10,1,1,1,255,255,255,223,1,1,1,1,1,1,1,1,190,255,255,124,1,1,1,1,255,255,255,223,1,1,1,1,1,1,1,87,248,255,244,90,1,1,1,1,146,255,255,223,1,1,1,1,1,1,1,99,255,255,214,1,1,1,1,1,91,255,255,223,1,1,1,1,1,1,4,170,255,255,214,1,1,1,1,1,69,238,255,251,112,1,1,1,1,1,49,255,255,255,224,30,1,1,1,140,1,176,255,255,136,2,1,1,1,3,176,255,255,178,224,128,1,1,53,218,1,10,193,255,255,42,1,1,1,83,255,255,231,1,136,255,128,109,246,91,1,1,20,173,255,217,124,55,149,224,254,142,42,1,33,229,255,255,195,17,1,1,1,13,101,231,255,255,255,206,98,1,1,1,1,132,255,255,82,1
BOOK,BOOK ANTIQUA,61698,0.400000,0,0.000000,38,22,46,44,20,20,1,1,1,1,1,21,222,246,255,255,255,255,246,222,21,1,1,1,1,1,1,1,1,1,1,1,1,57,193,255,255,193,57,1,1,1,1,1,1,1,1,1,1,1,1,1,64,100,157,255,255,157,100,64,1,1,1,1,1,1,1,1,1,19,123,242,209,122,171,255,255,171,122,209,232,134,59,1,1,1,1,1,71,239,230,81,1,1,93,255,255,93,1,1,41,230,239,71,1,1,1,77,240,223,41,1,1,1,93,255,255,93,1,1,1,41,223,240,77,1,27,247,255,107,1,1,1,1,93,255,255,93,1,1,1,1,107,255,247,27,140,255,243,39,1,1,1,1,93,255,255,93,1,1,1,1,39,243,255,140,225,255,186,1,1,1,1,1,93,255,255,93,1,1,1,1,1,186,255,225,255,255,186,1,1,1,1,1,93,255,255,93,1,1,1,1,1,186,255,255,255,255,186,1,1,1,1,1,93,255,255,93,1,1,1,1,1,186,255,255,225,255,186,1,1,1,1,1,93,255,255,93,1,1,1,1,1,186,255,225,140,255,243,39,1,1,1,1,93,255,255,93,1,1,1,1,39,243,255,140,27,247,255,107,1,1,1,1,93,255,255,93,1,1,1,1,107,255,247,27,1,77,240,223,41,1,1,1,93,255,255,93,1,1,1,41,223,240,77,1,1,1,71,239,230,41,1,1,93,255,255,93,1,1,81,230,239,71,1,1,1,1,1,59,134,232,209,122,171,255,255,171,122,209,242,123,19,1,1,1,1,1,1,1,1,1,64,100,157,255,255,157,100,64,1,1,1,1,1,1,1,1,1,1,1,1,1,57,193,255,255,193,57,1,1,1,1,1,1,1,1,1,1,1,1,21,222,246,255,255,255,255,246,222,21,1,1,1,1,1
BOOK,BOOK ANTIQUA,61697,0.400000,0,0.000000,37,22,48,44,20,20,1,1,1,1,1,24,111,178,255,255,255,255,178,111,24,1,1,1,1,1,1,1,1,1,126,227,240,171,84,64,64,84,171,240,227,126,1,1,1,1,1,1,6,147,254,167,18,1,1,1,1,1,1,57,176,254,147,6,1,1,1,12,165,255,178,1,1,1,1,1,1,1,1,1,1,178,255,165,12,1,1,95,255,217,33,1,1,1,1,1,1,1,1,1,1,43,255,255,95,1,14,217,255,143,1,1,1,1,1,1,1,1,1,1,1,1,143,255,217,14,111,255,255,47,1,8,31,1,1,1,1,1,1,31,8,1,47,255,255,111,149,255,221,24,1,24,103,1,1,1,1,1,1,103,24,1,24,221,255,149,255,255,186,1,1,24,240,142,64,64,64,64,142,240,24,1,1,186,255,255,255,255,186,1,1,24,255,255,255,255,255,255,255,255,24,1,1,186,255,255,255,255,186,1,1,24,255,255,255,255,255,255,255,255,24,1,1,186,255,255,255,255,186,1,1,24,240,142,64,64,64,64,142,240,24,1,1,186,255,255,149,255,221,24,1,24,103,1,1,1,1,1,1,103,24,1,24,221,255,149,111,255,255,47,1,8,31,1,1,1,1,1,1,31,8,1,47,255,255,111,14,217,255,143,1,1,1,1,1,1,1,1,1,1,1,1,143,255,217,14,1,87,244,255,43,1,1,1,1,1,1,1,1,1,1,43,255,255,95,1,1,1,147,255,227,1,1,1,1,1,1,1,1,1,1,227,255,165,12,1,1,1,6,147,254,225,57,1,1,1,1,1,1,57,176,254,147,6,1,1,1,1,1,1,78,227,240,171,84,64,64,84,171,240,227,126,1,1,1,1,1,1,1,1,1,24,111,149,236,255,255,255,178,111,24,1,1,1,1,1
