font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
SKETCHFLOW,SKETCHFLOW PRINT,64258,0.400000,0,0.000000,20,21,58,35,20,20,1,1,1,1,1,1,1,1,1,93,180,255,255,155,23,1,1,48,230,205,1,1,1,1,1,1,1,1,146,234,110,9,115,255,214,1,1,73,255,255,1,1,1,1,1,1,1,86,255,147,1,1,110,255,219,1,1,73,255,255,1,1,1,1,1,1,33,244,233,29,1,1,210,240,73,1,1,73,255,255,1,1,1,1,1,1,112,255,146,1,1,1,16,26,1,1,1,73,255,255,1,1,1,1,1,1,183,255,146,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,33,215,255,31,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,7,9,47,97,33,1,1,73,255,255,126,176,176,176,176,199,255,255,176,176,233,255,255,255,169,1,1,73,255,255,88,164,176,176,176,199,255,255,176,176,176,126,88,63,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,73,255,255,1,1,1,1,1,1,1,1,1,73,255,255,1,1,1,1,1,21,203,250,1,1,1,1,1,1,1,1,1,73,255,250,1,1,1,1,1,1,57,34,1,1,1,1,1,1,1,1,1,73,243,72
SKETCHFLOW,SKETCHFLOW PRINT,64257,0.400000,0,0.000000,20,21,56,37,20,20,1,1,1,1,1,1,1,1,26,147,231,255,201,38,1,1,1,1,1,1,1,1,1,1,1,1,1,24,224,187,43,44,255,247,13,1,1,1,1,1,1,1,1,1,1,1,1,180,243,42,1,28,255,255,14,1,9,101,128,79,1,1,1,1,1,1,103,254,156,1,1,127,255,149,3,1,171,255,255,255,1,1,1,1,1,5,176,255,28,1,1,8,71,1,1,1,151,255,248,115,1,1,1,1,1,14,255,255,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44,255,192,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152,255,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152,255,145,1,1,1,2,19,10,1,1,1,92,137,9,42,92,92,92,92,189,255,185,92,116,183,191,255,220,10,1,1,180,255,118,183,250,255,255,255,255,255,255,255,255,242,183,180,47,1,1,63,255,255,118,1,17,19,19,19,160,255,153,19,19,15,1,1,1,1,1,63,255,251,93,1,1,1,1,1,152,255,145,1,1,1,1,1,1,1,1,63,255,235,1,1,1,1,1,1,152,255,145,1,1,1,1,1,1,1,1,63,255,235,1,1,1,1,1,1,152,255,145,1,1,1,1,1,1,1,1,63,255,235,1,1,1,1,1,1,152,255,145,1,1,1,1,1,1,1,1,63,255,235,1,1,1,1,1,1,152,255,145,1,1,1,1,1,1,1,1,63,255,235,1,1,1,1,1,1,152,255,145,1,1,1,1,1,1,1,1,63,255,235,1,1,1,1,1,1,142,255,145,1,1,1,1,1,1,1,1,58,250,235,1,1,1,1,1,1,14,255,96,1,1,1,1,1,1,1,1,1,116,151,1
SKETCHFLOW,SKETCHFLOW PRINT,9674,0.400000,0,0.000000,23,23,54,22,20,20,1,1,1,1,1,1,1,117,238,255,247,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,186,255,255,255,233,97,1,1,1,1,1,1,1,1,1,1,1,1,1,67,214,255,255,255,255,189,7,1,1,1,1,1,1,1,1,1,1,1,1,163,255,255,255,187,255,255,163,1,1,1,1,1,1,1,1,1,1,22,151,249,255,255,127,2,62,255,249,151,22,1,1,1,1,1,1,1,42,178,255,255,242,82,5,1,9,104,255,255,127,7,1,1,1,1,1,49,207,255,255,201,47,1,1,1,1,21,141,255,255,93,1,1,1,1,45,249,255,255,173,38,1,1,1,1,1,1,38,173,255,249,109,11,1,46,225,255,255,157,18,1,1,1,1,1,1,1,1,61,200,255,255,147,12,255,255,255,187,37,1,1,1,1,1,1,1,1,1,1,37,187,255,255,195,255,255,255,163,1,1,1,1,1,1,1,1,1,1,1,1,163,255,255,255,46,225,255,245,141,18,1,1,1,1,1,1,1,1,18,141,245,255,225,46,1,28,177,249,255,173,44,3,1,1,1,1,1,4,122,255,255,249,45,1,1,1,1,66,214,255,255,125,14,1,1,1,21,141,255,255,255,70,1,1,1,1,1,1,52,165,238,255,240,65,1,9,104,255,255,230,88,6,1,1,1,1,1,1,1,1,91,225,255,255,200,140,255,255,247,108,1,1,1,1,1,1,1,1,1,1,1,55,223,255,255,255,255,255,140,1,1,1,1,1,1,1,1,1,1,1,1,1,8,182,255,255,255,166,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,248,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,221,49,1,1,1,1,1,1,1
SKETCHFLOW,SKETCHFLOW PRINT,8805,0.400000,0,0.000000,31,21,45,37,20,20,1,1,58,228,255,255,197,142,41,6,1,1,1,1,1,1,1,1,1,1,1,1,167,199,206,255,255,255,255,187,77,1,1,1,1,1,1,1,1,1,1,1,1,1,8,57,115,207,255,255,245,187,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,29,151,255,255,255,227,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,126,228,255,255,219,115,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,86,216,255,255,196,100,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,94,237,255,255,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,139,255,255,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,179,255,251,148,1,1,1,1,1,1,1,1,1,1,1,1,1,33,112,251,255,211,105,1,1,1,1,1,1,1,1,1,1,1,1,17,98,231,255,221,134,13,1,1,1,1,1,1,1,1,1,1,1,1,92,202,255,252,142,23,1,1,1,1,1,1,1,1,1,1,2,29,139,243,255,235,154,50,1,1,1,1,1,1,1,1,22,10,43,72,175,255,255,205,107,23,1,1,1,1,1,1,1,1,1,138,220,208,242,255,251,171,60,7,1,1,1,1,1,1,1,1,1,1,1,194,255,222,142,66,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,14,1,1,1,1,1,1,1,1,1,46,57,57,57,57,164,171,171,171,223,179,199,199,199,199,199,199,199,199,199,245,255,255,255,255,255,255,189,171,100,27,81,185,255,255,255,255,255,255,216,142,142,142,142,87,29,29,7,1,1,1
SKETCHFLOW,SKETCHFLOW PRINT,8804,0.400000,0,0.000000,30,21,47,37,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,115,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,162,235,208,121,1,1,1,1,1,1,1,1,1,1,1,1,4,59,158,234,225,124,13,1,1,1,1,1,1,1,1,1,1,1,9,114,211,255,238,118,23,1,1,1,1,1,1,1,1,1,1,1,29,111,203,255,209,121,39,1,1,1,1,1,1,1,1,1,1,7,67,167,238,253,224,66,12,1,1,1,1,1,1,1,1,1,1,11,123,216,255,234,169,72,1,1,1,1,1,1,1,1,1,1,1,33,120,209,255,251,113,34,1,1,1,1,1,1,1,1,1,1,1,1,58,233,255,229,116,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,251,255,236,149,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,91,191,255,255,223,146,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,40,199,247,255,248,142,43,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,196,254,255,255,192,98,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,95,192,255,255,255,254,207,104,98,22,1,1,1,1,1,1,1,1,1,1,1,4,41,140,228,244,255,255,255,247,245,242,100,1,1,1,1,1,1,1,1,1,1,1,1,47,82,126,190,190,190,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,33,33,33,33,136,142,142,142,209,174,180,180,180,180,180,180,180,180,180,241,255,255,255,255,255,255,200,185,118,35,88,188,255,255,255,255,255,255,217,147,147,147,147,94,38,38,9,1,1,1
SKETCHFLOW,SKETCHFLOW PRINT,8800,0.400000,0,0.000000,28,23,50,36,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,233,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199,255,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199,255,171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,159,255,222,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,131,255,233,23,1,1,1,1,1,1,1,1,1,1,1,1,57,103,103,193,255,255,233,205,205,205,148,1,18,52,52,108,154,188,255,255,255,255,255,255,222,205,159,103,103,114,148,1,86,255,255,255,255,255,233,154,154,255,255,233,52,1,1,1,1,1,1,1,35,103,103,103,1,1,1,46,210,255,205,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,205,255,210,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,210,255,227,1,1,1,6,52,97,154,91,1,1,1,1,1,1,1,1,199,255,244,125,103,193,205,210,255,255,131,12,1,1,97,154,176,255,255,255,255,255,255,255,255,210,205,137,103,1,1,1,1,1,255,255,255,255,255,255,255,176,142,52,52,6,1,1,1,1,1,1,1,1,1,1,1,57,255,255,142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,205,255,165,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,86,255,227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199,244,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,233,199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,188,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SKETCHFLOW,SKETCHFLOW PRINT,8776,0.400000,0,0.000000,35,22,27,37,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,209,184,1,1,1,1,2,20,199,199,132,2,1,1,1,1,1,1,8,152,234,27,1,1,1,17,100,255,255,255,255,90,1,1,1,1,1,25,217,243,68,1,1,1,1,132,255,255,255,255,255,225,39,1,1,1,1,160,255,214,1,1,1,1,72,244,253,226,48,129,253,255,80,1,1,19,198,249,195,40,1,1,1,33,228,255,175,1,1,1,182,255,223,86,90,255,255,228,37,1,1,1,1,97,255,223,34,1,1,1,90,255,255,255,255,255,255,91,1,1,1,1,14,217,255,83,1,1,1,1,14,191,248,255,255,227,48,6,1,1,1,1,118,255,227,40,1,1,1,1,1,1,118,161,157,1,1,1,1,1,1,1,204,255,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,238,146,5,1,1,23,38,38,5,1,1,1,1,1,1,1,1,7,137,1,82,1,1,1,71,194,255,255,121,20,1,1,1,1,1,1,1,98,235,1,1,1,1,37,228,255,255,255,255,141,1,1,1,1,1,1,42,230,143,1,1,1,96,241,255,227,208,254,255,250,64,1,1,1,1,41,200,248,79,1,1,43,233,255,179,58,1,138,243,255,131,1,1,1,46,236,255,153,1,1,1,194,255,217,25,1,1,1,131,255,241,64,1,88,211,255,212,23,1,1,113,255,239,54,1,1,1,1,70,245,255,249,246,251,255,237,48,1,1,1,184,255,113,1,1,1,1,1,1,141,255,255,255,255,206,90,1,1,1,1,255,184,11,1,1,1,1,1,1,18,102,255,255,164,40,1,1,1,1,1
SKETCHFLOW,SKETCHFLOW PRINT,8747,0.400000,0,0.000000,20,13,71,30,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,27,184,232,216,242,160,64,1,1,1,1,1,1,1,1,1,1,1,1,80,245,205,57,1,171,255,255,1,1,1,1,1,1,1,1,1,1,1,32,255,255,44,1,40,210,255,176,1,1,1,1,1,1,1,1,1,1,5,175,255,150,1,1,9,74,74,9,1,1,1,1,1,1,1,1,1,1,86,255,255,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148,255,176,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,255,255,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,168,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,192,255,86,1,1,1,1,1,1,1,1,57,105,81,33,33,11,1,1,107,255,255,86,1,1,1,1,1,1,1,1,208,255,255,255,255,229,216,216,255,255,208,38,1,1,1,1,1,1,1,1
SKETCHFLOW,SKETCHFLOW PRINT,8734,0.400000,0,0.000000,41,22,25,43,20,20,1,1,1,1,1,1,1,1,1,1,1,1,23,61,255,255,255,94,8,1,1,1,1,1,1,43,103,103,38,1,1,1,161,255,255,255,255,255,84,1,1,1,1,1,54,196,255,255,191,47,1,129,246,255,255,255,255,255,215,11,1,1,1,57,222,255,255,255,255,172,62,247,255,246,52,52,104,255,255,113,1,1,11,203,255,255,207,209,255,208,208,255,209,5,1,1,1,84,255,161,1,1,101,255,255,165,8,15,170,255,255,218,15,1,1,1,1,50,241,255,1,22,222,255,202,12,1,1,42,255,255,89,1,1,1,1,1,1,220,255,1,131,255,255,72,1,1,1,42,255,194,9,1,1,1,1,1,1,220,255,18,255,255,161,1,1,1,1,66,255,60,1,1,1,1,1,1,17,227,255,66,255,234,40,1,1,1,10,199,255,107,1,1,1,1,1,1,84,255,208,137,255,202,1,1,1,1,24,255,255,178,1,1,1,1,1,1,155,255,137,137,255,107,1,1,1,1,119,255,255,240,34,1,1,1,1,53,245,255,42,255,248,67,1,1,1,6,255,190,48,244,180,29,1,1,34,199,255,235,15,255,220,1,1,1,1,54,246,57,1,196,255,188,103,103,202,255,255,107,1,255,220,1,1,1,1,196,232,1,1,79,231,255,255,255,255,255,135,15,1,255,220,1,1,1,86,253,137,1,1,1,119,255,255,255,255,203,11,1,1,255,227,17,1,42,232,226,1,1,1,1,1,91,205,205,72,1,1,1,1,208,255,152,103,227,255,84,1,1,1,1,1,1,1,1,1,1,1,1,1,66,255,255,255,255,120,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,175,255,255,89,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SKETCHFLOW,SKETCHFLOW PRINT,8730,0.400000,0,0.000000,26,21,53,43,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,92,204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,237,255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171,255,213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,234,255,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,173,255,170,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,255,255,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,181,255,151,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84,255,226,30,1,1,127,82,82,109,179,179,130,1,1,1,1,1,1,4,183,255,152,1,1,1,233,255,255,255,216,228,255,129,1,1,1,1,1,80,255,229,31,1,1,1,26,49,49,49,9,21,239,242,42,1,1,1,1,227,254,107,1,1,1,1,1,1,1,1,1,1,89,255,131,1,1,1,77,254,226,1,1,1,1,1,1,1,1,1,1,1,5,236,221,14,1,17,227,253,98,1,1,1,1,1,1,1,1,1,1,1,1,138,255,78,1,100,255,194,1,1,1,1,1,1,1,1,1,1,1,1,1,24,255,156,1,214,255,91,1,1,1,1,1,1,1,1,1,1,1,1,1,3,170,228,102,252,196,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,114,255,229,255,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,235,255,255,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178,255,255,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,89,255,220,15,1,1,1,1,1,1,1
