font,fontVariant,m_label,strength,italic,orientation,m_top,m_left,originalH,originalW,h,w,r0c0,r0c1,r0c2,r0c3,r0c4,r0c5,r0c6,r0c7,r0c8,r0c9,r0c10,r0c11,r0c12,r0c13,r0c14,r0c15,r0c16,r0c17,r0c18,r0c19,r1c0,r1c1,r1c2,r1c3,r1c4,r1c5,r1c6,r1c7,r1c8,r1c9,r1c10,r1c11,r1c12,r1c13,r1c14,r1c15,r1c16,r1c17,r1c18,r1c19,r2c0,r2c1,r2c2,r2c3,r2c4,r2c5,r2c6,r2c7,r2c8,r2c9,r2c10,r2c11,r2c12,r2c13,r2c14,r2c15,r2c16,r2c17,r2c18,r2c19,r3c0,r3c1,r3c2,r3c3,r3c4,r3c5,r3c6,r3c7,r3c8,r3c9,r3c10,r3c11,r3c12,r3c13,r3c14,r3c15,r3c16,r3c17,r3c18,r3c19,r4c0,r4c1,r4c2,r4c3,r4c4,r4c5,r4c6,r4c7,r4c8,r4c9,r4c10,r4c11,r4c12,r4c13,r4c14,r4c15,r4c16,r4c17,r4c18,r4c19,r5c0,r5c1,r5c2,r5c3,r5c4,r5c5,r5c6,r5c7,r5c8,r5c9,r5c10,r5c11,r5c12,r5c13,r5c14,r5c15,r5c16,r5c17,r5c18,r5c19,r6c0,r6c1,r6c2,r6c3,r6c4,r6c5,r6c6,r6c7,r6c8,r6c9,r6c10,r6c11,r6c12,r6c13,r6c14,r6c15,r6c16,r6c17,r6c18,r6c19,r7c0,r7c1,r7c2,r7c3,r7c4,r7c5,r7c6,r7c7,r7c8,r7c9,r7c10,r7c11,r7c12,r7c13,r7c14,r7c15,r7c16,r7c17,r7c18,r7c19,r8c0,r8c1,r8c2,r8c3,r8c4,r8c5,r8c6,r8c7,r8c8,r8c9,r8c10,r8c11,r8c12,r8c13,r8c14,r8c15,r8c16,r8c17,r8c18,r8c19,r9c0,r9c1,r9c2,r9c3,r9c4,r9c5,r9c6,r9c7,r9c8,r9c9,r9c10,r9c11,r9c12,r9c13,r9c14,r9c15,r9c16,r9c17,r9c18,r9c19,r10c0,r10c1,r10c2,r10c3,r10c4,r10c5,r10c6,r10c7,r10c8,r10c9,r10c10,r10c11,r10c12,r10c13,r10c14,r10c15,r10c16,r10c17,r10c18,r10c19,r11c0,r11c1,r11c2,r11c3,r11c4,r11c5,r11c6,r11c7,r11c8,r11c9,r11c10,r11c11,r11c12,r11c13,r11c14,r11c15,r11c16,r11c17,r11c18,r11c19,r12c0,r12c1,r12c2,r12c3,r12c4,r12c5,r12c6,r12c7,r12c8,r12c9,r12c10,r12c11,r12c12,r12c13,r12c14,r12c15,r12c16,r12c17,r12c18,r12c19,r13c0,r13c1,r13c2,r13c3,r13c4,r13c5,r13c6,r13c7,r13c8,r13c9,r13c10,r13c11,r13c12,r13c13,r13c14,r13c15,r13c16,r13c17,r13c18,r13c19,r14c0,r14c1,r14c2,r14c3,r14c4,r14c5,r14c6,r14c7,r14c8,r14c9,r14c10,r14c11,r14c12,r14c13,r14c14,r14c15,r14c16,r14c17,r14c18,r14c19,r15c0,r15c1,r15c2,r15c3,r15c4,r15c5,r15c6,r15c7,r15c8,r15c9,r15c10,r15c11,r15c12,r15c13,r15c14,r15c15,r15c16,r15c17,r15c18,r15c19,r16c0,r16c1,r16c2,r16c3,r16c4,r16c5,r16c6,r16c7,r16c8,r16c9,r16c10,r16c11,r16c12,r16c13,r16c14,r16c15,r16c16,r16c17,r16c18,r16c19,r17c0,r17c1,r17c2,r17c3,r17c4,r17c5,r17c6,r17c7,r17c8,r17c9,r17c10,r17c11,r17c12,r17c13,r17c14,r17c15,r17c16,r17c17,r17c18,r17c19,r18c0,r18c1,r18c2,r18c3,r18c4,r18c5,r18c6,r18c7,r18c8,r18c9,r18c10,r18c11,r18c12,r18c13,r18c14,r18c15,r18c16,r18c17,r18c18,r18c19,r19c0,r19c1,r19c2,r19c3,r19c4,r19c5,r19c6,r19c7,r19c8,r19c9,r19c10,r19c11,r19c12,r19c13,r19c14,r19c15,r19c16,r19c17,r19c18,r19c19
RICHARD,POOR RICHARD,61442,0.400000,0,0.000000,34,21,48,33,20,20,1,1,1,1,1,1,1,44,149,246,255,255,162,149,149,149,145,1,1,1,1,1,1,1,1,47,185,228,171,74,64,116,194,255,255,255,248,1,1,1,1,1,1,1,113,246,213,48,1,1,1,1,6,100,255,255,248,1,1,1,1,1,1,62,235,255,132,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,222,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,85,149,149,252,255,255,156,149,149,149,71,1,1,16,255,255,248,1,1,1,106,171,171,253,255,255,227,171,171,171,91,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,29,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,1,1,1,248,255,255,16,1,1,1,1,1,1,16,255,255,248,1,1,1,26,64,125,253,255,255,140,64,31,1,1,1,57,140,255,255,250,64,51,1,230,255,255,152,149,149,185,255,234,84,20,213,250,249,149,149,152,255,246,213
RICHARD,POOR RICHARD,61441,0.400000,0,0.000000,35,21,47,32,20,20,1,1,1,1,1,1,5,38,133,215,255,255,255,228,147,38,10,1,1,1,1,1,1,1,1,76,167,255,237,180,71,71,71,71,139,255,189,38,1,1,1,1,1,2,74,255,255,142,25,1,1,1,1,1,4,120,255,185,15,1,1,1,1,64,255,255,196,1,1,1,1,1,1,38,217,255,255,255,32,1,1,1,1,183,255,255,64,1,1,1,1,1,1,44,225,255,255,215,22,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,17,28,28,14,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,1,1,41,28,1,1,201,201,201,249,255,255,215,201,201,201,201,201,201,201,201,201,242,128,1,1,125,125,180,253,255,255,239,180,125,125,125,125,125,152,247,255,255,128,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,160,255,255,128,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,160,255,255,128,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,160,255,255,128,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,160,255,255,128,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,160,255,255,128,1,1,1,1,1,224,255,255,64,1,1,1,1,1,1,1,160,255,255,128,1,1,27,71,125,246,255,255,185,71,53,1,1,9,125,180,227,255,255,218,180,112,232,255,255,161,147,147,161,255,246,82,1,19,147,147,147,147,147,147,147,147
RICHARD,POOR RICHARD,9674,0.400000,0,0.000000,35,22,46,30,20,20,1,1,1,1,1,1,1,23,182,255,255,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,193,255,211,211,255,45,1,1,1,1,1,1,1,1,1,1,1,1,1,152,255,185,15,52,222,241,71,1,1,1,1,1,1,1,1,1,1,1,89,255,241,8,1,1,82,255,248,15,1,1,1,1,1,1,1,1,1,93,226,237,67,1,1,1,1,145,255,226,56,1,1,1,1,1,1,1,60,255,255,111,1,1,1,1,1,19,130,255,219,1,1,1,1,1,1,41,211,255,174,1,1,1,1,1,1,1,1,174,255,196,41,1,1,1,1,189,255,174,34,1,1,1,1,1,1,1,1,34,204,255,189,1,1,26,152,255,204,1,1,1,1,1,1,1,1,1,1,1,45,204,255,126,1,159,255,219,49,1,1,1,1,1,1,1,1,1,1,1,1,49,219,244,148,159,255,219,49,1,1,1,1,1,1,1,1,1,1,1,1,49,219,255,159,26,152,255,204,1,1,1,1,1,1,1,1,1,1,1,45,204,255,152,26,1,1,189,255,141,1,1,1,1,1,1,1,1,1,34,204,255,189,1,1,1,1,41,211,252,171,1,1,1,1,1,1,1,1,174,255,196,41,1,1,1,1,1,60,255,255,111,1,1,1,1,1,1,111,255,219,1,1,1,1,1,1,1,1,93,226,237,67,1,1,1,1,126,237,226,56,1,1,1,1,1,1,1,1,1,89,255,241,8,1,1,82,255,248,15,1,1,1,1,1,1,1,1,1,1,1,152,255,185,15,52,222,241,71,1,1,1,1,1,1,1,1,1,1,1,1,23,193,255,137,211,255,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,182,255,255,108,1,1,1,1,1,1,1,1
RICHARD,POOR RICHARD,8805,0.400000,0,0.000000,48,24,37,31,20,20,42,127,255,238,118,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,125,255,255,255,238,159,72,1,1,1,1,1,1,1,1,1,1,1,1,1,3,42,149,216,255,255,245,214,81,25,1,1,1,1,1,1,1,1,1,1,1,1,1,31,89,200,250,255,255,213,140,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,75,168,232,255,255,247,173,62,17,1,1,1,1,1,1,1,1,1,1,1,1,1,34,108,242,252,255,255,202,121,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,184,255,255,255,255,139,47,1,1,1,1,1,1,1,1,1,1,1,1,1,53,229,255,255,255,255,91,1,1,1,1,1,1,1,1,1,1,3,90,192,240,255,255,235,166,37,10,1,1,1,1,1,1,1,1,43,114,209,255,255,255,200,115,38,1,1,1,1,1,1,1,1,10,49,173,229,255,255,237,194,69,14,1,1,1,1,1,1,1,1,22,95,183,255,255,255,229,135,55,1,1,1,1,1,1,1,1,1,14,145,231,255,255,252,213,111,4,1,1,1,1,1,1,1,1,1,1,45,217,255,255,255,151,60,1,1,1,1,1,1,1,1,1,1,1,1,1,5,23,152,134,14,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,63,15,140,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,202,229,104,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,249,84,255,158,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,84,1
RICHARD,POOR RICHARD,8804,0.400000,0,0.000000,48,25,37,31,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,118,238,255,127,42,1,1,1,1,1,1,1,1,1,1,1,1,72,159,238,255,255,255,125,8,1,1,1,1,1,1,1,1,1,25,81,214,245,255,255,216,149,42,3,1,1,1,1,1,1,1,1,50,140,213,255,255,250,200,89,31,1,1,1,1,1,1,1,1,17,62,173,247,255,255,232,168,75,1,1,1,1,1,1,1,1,10,72,152,202,255,255,252,242,108,34,1,1,1,1,1,1,1,1,1,47,219,255,255,255,230,125,93,1,1,1,1,1,1,1,1,1,1,1,1,251,255,255,255,255,117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,126,203,255,255,250,228,103,35,1,1,1,1,1,1,1,1,1,1,1,1,1,21,67,187,244,255,255,226,163,69,43,1,1,1,1,1,1,1,1,1,1,1,1,1,58,145,220,255,255,255,229,173,49,10,1,1,1,1,1,1,1,1,1,1,1,1,24,90,135,229,255,255,255,183,95,22,1,1,1,1,1,1,1,1,1,1,1,1,1,4,111,213,252,255,255,231,145,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,151,255,255,255,217,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,14,134,152,23,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,63,15,140,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,202,229,104,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,249,84,255,158,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,84,1
RICHARD,POOR RICHARD,8800,0.400000,0,0.000000,43,24,37,32,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,169,255,128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147,255,226,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,240,255,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,185,255,149,16,1,1,1,1,5,35,35,35,35,35,35,35,35,35,35,104,245,255,35,35,35,69,173,1,127,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,161,50,224,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,223,47,55,128,7,7,7,7,7,7,7,7,169,255,200,25,7,7,7,7,6,1,1,1,1,1,1,1,1,1,1,57,255,244,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,186,255,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,94,255,186,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,83,244,255,57,1,1,1,1,1,1,1,25,11,3,111,145,145,145,145,145,200,255,255,145,145,145,145,145,145,145,145,240,94,96,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,192,1,247,178,152,152,152,191,255,255,165,152,152,152,152,152,152,152,152,152,28,1,35,9,1,1,1,234,245,104,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,125,255,185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,227,240,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,163,255,147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,224,169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
RICHARD,POOR RICHARD,8776,0.400000,0,0.000000,47,21,25,35,20,20,1,15,81,255,255,255,110,52,1,1,1,1,1,1,1,1,1,1,1,146,1,132,255,255,255,255,255,255,103,73,1,1,1,1,1,1,1,1,15,190,1,219,234,103,103,146,255,255,255,226,132,1,1,1,1,1,1,1,37,168,88,190,44,1,1,15,52,168,255,255,248,205,117,1,1,1,1,1,154,110,139,37,1,1,1,1,1,1,1,175,241,255,255,255,110,52,52,226,219,1,212,22,1,1,1,1,1,1,1,1,110,154,255,255,255,255,255,255,161,1,146,1,1,1,1,1,1,1,1,1,1,1,103,146,255,255,255,124,30,1,30,1,1,1,1,1,1,1,1,1,1,1,1,15,52,52,52,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,52,52,52,15,1,1,1,1,1,1,1,1,1,1,1,1,30,1,30,124,255,255,255,146,103,1,1,1,1,1,1,1,1,1,1,1,146,1,161,255,255,255,255,255,255,154,110,1,1,1,1,1,1,1,1,22,212,1,219,226,52,52,110,255,255,255,241,175,1,1,1,1,1,1,1,37,139,110,154,1,1,1,1,1,117,205,248,255,255,168,37,1,1,1,44,190,88,168,37,1,1,1,1,1,1,1,132,226,255,255,212,103,103,103,234,219,1,190,15,1,1,1,1,1,1,1,1,73,103,255,255,255,255,255,255,132,1,146,1,1,1,1,1,1,1,1,1,1,1,52,226,255,255,255,81,15,1
RICHARD,POOR RICHARD,8747,0.400000,0,0.000000,20,20,68,19,20,20,1,1,1,1,1,1,1,1,1,1,50,137,181,204,255,255,255,248,177,106,1,1,1,1,1,1,1,1,1,111,232,199,121,144,211,255,255,255,248,121,1,1,1,1,1,1,1,1,139,248,255,148,1,1,4,16,16,16,15,1,1,1,1,1,1,1,1,1,148,255,255,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148,255,255,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,114,224,255,255,148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,237,133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162,255,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,192,255,255,255,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148,255,255,180,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,148,255,255,148,1,1,1,1,1,1,1,1,1,15,16,16,16,4,1,1,96,213,248,139,1,1,1,1,1,1,1,1,196,252,255,255,255,211,144,121,164,203,111,1,1,1,1,1,1,1,1,1,106,177,248,255,255,255,204,181,137,50,1,1,1,1,1,1,1,1,1,1
RICHARD,POOR RICHARD,8734,0.400000,0,0.000000,54,21,19,46,20,20,1,1,1,244,255,167,1,1,1,1,1,1,1,1,167,255,255,100,1,1,1,1,200,255,255,251,232,1,1,1,1,1,1,232,251,255,255,247,64,1,1,159,251,255,255,255,254,189,1,1,1,1,189,254,255,255,255,255,166,1,29,243,255,255,255,255,255,248,150,1,1,57,248,255,115,41,143,255,243,29,34,255,255,150,54,212,255,255,239,27,1,155,255,150,19,1,26,177,255,121,115,255,182,33,1,53,239,255,255,115,25,235,182,33,1,1,1,74,255,145,145,255,80,1,1,1,82,255,255,220,110,255,80,1,1,1,1,45,255,220,215,255,45,1,1,1,5,192,255,255,215,213,17,1,1,1,1,17,213,255,255,217,19,1,1,1,1,92,255,255,255,125,1,1,1,1,1,1,189,255,255,189,1,1,1,1,1,22,220,255,255,136,1,1,1,1,1,1,189,255,255,189,1,1,1,1,1,1,136,255,255,220,22,1,1,1,1,1,189,255,255,189,1,1,1,1,1,1,125,255,255,255,92,1,1,1,1,19,217,255,255,213,17,1,1,1,1,17,213,215,255,255,192,5,1,1,1,45,255,215,220,255,45,1,1,1,1,80,255,110,220,255,255,82,1,1,1,80,255,145,145,255,74,1,1,1,33,182,235,25,115,255,255,239,53,1,33,182,255,115,121,255,177,26,1,19,150,255,155,1,27,239,255,255,212,54,150,255,255,34,29,243,255,143,41,115,255,248,57,1,1,150,248,255,255,255,255,255,243,29,1,166,255,255,255,255,254,189,1,1,1,1,189,254,255,255,255,251,159,1,1,64,247,255,255,251,232,1,1,1,1,1,1,233,255,255,255,200,1,1,1,1,100,255,255,167,1,1,1,1,1,1,1,23,255,255,244,1,1,1
RICHARD,POOR RICHARD,8730,0.400000,0,0.000000,29,21,55,41,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,187,142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,249,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,158,170,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,242,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,129,194,6,1,1,1,2,33,105,9,1,1,1,1,1,1,1,1,1,10,233,87,1,1,3,98,191,255,255,139,1,1,1,1,1,1,1,1,1,100,217,12,1,1,141,136,105,255,255,242,56,1,1,1,1,1,1,1,1,224,116,1,1,1,1,1,2,137,255,255,209,15,1,1,1,1,1,1,85,253,25,1,1,1,1,1,1,14,199,255,255,138,1,1,1,1,1,1,196,174,5,1,1,1,1,1,1,1,20,222,255,242,55,1,1,1,1,64,245,66,1,1,1,1,1,1,1,1,1,83,255,255,215,19,1,1,1,167,196,12,1,1,1,1,1,1,1,1,1,4,154,255,255,137,1,1,45,236,94,1,1,1,1,1,1,1,1,1,1,1,24,207,255,244,108,1,138,216,21,1,1,1,1,1,1,1,1,1,1,1,1,32,228,255,237,68,224,123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,102,255,255,255,233,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,171,255,255,152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,227,249,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,161,1,1,1,1,1,1,1,1
